# time  created  delivered  delivered/created
182737.0000 6196 44 0.0071
182769.0000 6197 44 0.0071
182795.0000 6198 44 0.0071
182828.0000 6199 44 0.0071
182861.0000 6200 44 0.0071
182895.0000 6201 44 0.0071
182922.0000 6202 44 0.0071
182951.0000 6203 44 0.0071
182976.0000 6204 44 0.0071
183008.0000 6205 44 0.0071
183036.0000 6206 44 0.0071
183062.0000 6207 44 0.0071
183094.0000 6208 44 0.0071
183122.0000 6209 44 0.0071
183155.0000 6210 44 0.0071
183186.0000 6211 44 0.0071
183214.0000 6212 44 0.0071
183245.0000 6213 44 0.0071
183270.0000 6214 44 0.0071
183295.0000 6215 44 0.0071
183326.0000 6216 44 0.0071
183359.0000 6217 44 0.0071
183391.0000 6218 44 0.0071
183423.0000 6219 44 0.0071
183451.0000 6220 44 0.0071
183479.0000 6221 44 0.0071
183509.0000 6222 44 0.0071
183540.0000 6223 44 0.0071
183567.0000 6224 44 0.0071
183601.0000 6225 44 0.0071
183631.0000 6226 44 0.0071
183656.0000 6227 44 0.0071
183688.0000 6228 44 0.0071
183720.0000 6229 44 0.0071
183745.0000 6230 44 0.0071
183771.0000 6231 44 0.0071
183799.0000 6232 44 0.0071
183832.0000 6233 44 0.0071
183863.0000 6234 44 0.0071
183893.0000 6235 44 0.0071
183918.0000 6236 44 0.0071
183949.0000 6237 44 0.0071
183982.0000 6238 44 0.0071
184008.0000 6239 44 0.0071
184039.0000 6240 44 0.0071
184070.0000 6241 44 0.0071
184102.0000 6242 44 0.0070
184130.0000 6243 44 0.0070
184159.0000 6244 44 0.0070
184187.0000 6245 44 0.0070
184216.0000 6246 44 0.0070
184247.0000 6247 44 0.0070
184279.0000 6248 44 0.0070
184308.0000 6249 44 0.0070
184333.0000 6250 44 0.0070
184358.0000 6251 44 0.0070
184388.0000 6252 44 0.0070
184422.0000 6253 44 0.0070
184455.0000 6254 44 0.0070
184483.0000 6255 44 0.0070
184509.0000 6256 44 0.0070
184536.0000 6257 44 0.0070
184570.0000 6258 44 0.0070
184598.0000 6259 44 0.0070
184627.0000 6260 44 0.0070
184657.0000 6261 44 0.0070
184684.0000 6262 44 0.0070
184717.0000 6263 44 0.0070
184743.0000 6264 44 0.0070
184775.0000 6265 44 0.0070
184805.0000 6266 44 0.0070
184830.0000 6267 44 0.0070
184859.0000 6268 44 0.0070
184885.0000 6269 44 0.0070
184918.0000 6270 44 0.0070
184951.0000 6271 44 0.0070
184985.0000 6272 44 0.0070
185015.0000 6273 44 0.0070
185045.0000 6274 44 0.0070
185077.0000 6275 44 0.0070
185106.0000 6276 44 0.0070
185140.0000 6277 44 0.0070
185171.0000 6278 44 0.0070
185196.0000 6279 44 0.0070
185222.0000 6280 44 0.0070
185255.0000 6281 44 0.0070
185286.0000 6282 44 0.0070
185317.0000 6283 44 0.0070
185346.0000 6284 44 0.0070
185378.0000 6285 44 0.0070
185404.0000 6286 44 0.0070
185436.0000 6287 44 0.0070
185461.0000 6288 44 0.0070
185495.0000 6289 44 0.0070
185522.0000 6290 44 0.0070
185547.0000 6291 44 0.0070
185576.0000 6292 44 0.0070
185608.0000 6293 44 0.0070
185638.0000 6294 44 0.0070
185663.0000 6295 44 0.0070
185693.0000 6296 44 0.0070
185722.0000 6297 44 0.0070
185756.0000 6298 44 0.0070
185786.0000 6299 44 0.0070
185812.0000 6300 44 0.0070
185841.0000 6301 44 0.0070
185872.0000 6302 44 0.0070
185897.0000 6303 44 0.0070
185922.0000 6304 44 0.0070
185951.0000 6305 44 0.0070
185981.0000 6306 44 0.0070
186011.0000 6307 44 0.0070
186044.0000 6308 44 0.0070
186074.0000 6309 44 0.0070
186101.0000 6310 44 0.0070
186132.0000 6311 44 0.0070
186158.0000 6312 44 0.0070
186183.0000 6313 44 0.0070
186213.0000 6314 44 0.0070
186245.0000 6315 44 0.0070
186272.0000 6316 44 0.0070
186297.0000 6317 44 0.0070
186328.0000 6318 44 0.0070
186357.0000 6319 44 0.0070
186387.0000 6320 44 0.0070
186412.0000 6321 44 0.0070
186438.0000 6322 44 0.0070
186466.0000 6323 44 0.0070
186496.0000 6324 44 0.0070
186528.0000 6325 44 0.0070
186553.0000 6326 44 0.0070
186581.0000 6327 44 0.0070
186606.0000 6328 44 0.0070
186640.0000 6329 44 0.0070
186670.0000 6330 44 0.0070
186700.0000 6331 44 0.0069
186731.0000 6332 44 0.0069
186762.0000 6333 44 0.0069
186793.0000 6334 44 0.0069
186824.0000 6335 44 0.0069
186855.0000 6336 44 0.0069
186884.0000 6337 44 0.0069
186909.0000 6338 44 0.0069
186936.0000 6339 44 0.0069
186964.0000 6340 44 0.0069
186992.0000 6341 44 0.0069
187023.0000 6342 44 0.0069
187049.0000 6343 44 0.0069
187074.0000 6344 44 0.0069
187107.0000 6345 44 0.0069
187140.0000 6346 44 0.0069
187169.0000 6347 44 0.0069
187196.0000 6348 44 0.0069
187227.0000 6349 44 0.0069
187254.0000 6350 44 0.0069
187279.0000 6351 44 0.0069
187308.0000 6352 44 0.0069
187335.0000 6353 44 0.0069
187365.0000 6354 44 0.0069
187391.0000 6355 44 0.0069
187420.0000 6356 44 0.0069
187451.0000 6357 44 0.0069
187485.0000 6358 44 0.0069
187517.0000 6359 44 0.0069
187543.0000 6360 44 0.0069
187577.0000 6361 44 0.0069
187608.0000 6362 44 0.0069
187634.0000 6363 44 0.0069
187662.0000 6364 44 0.0069
187695.0000 6365 44 0.0069
187723.0000 6366 44 0.0069
187754.0000 6367 44 0.0069
187779.0000 6368 44 0.0069
187808.0000 6369 44 0.0069
187840.0000 6370 44 0.0069
187866.0000 6371 44 0.0069
187893.0000 6372 44 0.0069
187925.0000 6373 44 0.0069
187950.0000 6374 44 0.0069
187975.0000 6375 44 0.0069
188005.0000 6376 44 0.0069
188019.0000 6376 45 0.0071
188033.0000 6377 45 0.0071
188059.0000 6378 45 0.0071
188087.0000 6379 45 0.0071
188115.0000 6380 45 0.0071
188140.0000 6381 45 0.0071
188171.0000 6382 45 0.0071
188201.0000 6383 45 0.0070
188227.0000 6384 45 0.0070
188259.0000 6385 45 0.0070
188288.0000 6386 45 0.0070
188319.0000 6387 45 0.0070
188345.0000 6388 45 0.0070
188376.0000 6389 45 0.0070
188405.0000 6390 45 0.0070
188433.0000 6391 45 0.0070
188462.0000 6392 45 0.0070
188493.0000 6393 45 0.0070
188527.0000 6394 45 0.0070
188556.0000 6395 45 0.0070
188590.0000 6396 45 0.0070
188615.0000 6397 45 0.0070
188642.0000 6398 45 0.0070
188670.0000 6399 45 0.0070
188701.0000 6400 45 0.0070
188730.0000 6401 45 0.0070
188758.0000 6402 45 0.0070
188784.0000 6403 45 0.0070
188815.0000 6404 45 0.0070
188846.0000 6405 45 0.0070
188871.0000 6406 45 0.0070
188899.0000 6407 45 0.0070
188928.0000 6408 45 0.0070
188957.0000 6409 45 0.0070
188985.0000 6410 45 0.0070
189013.0000 6411 45 0.0070
189047.0000 6412 45 0.0070
189073.0000 6413 45 0.0070
189104.0000 6414 45 0.0070
189133.0000 6415 45 0.0070
189159.0000 6416 45 0.0070
189188.0000 6417 45 0.0070
189215.0000 6418 45 0.0070
189240.0000 6419 45 0.0070
189267.0000 6420 45 0.0070
189298.0000 6421 45 0.0070
189330.0000 6422 45 0.0070
189358.0000 6423 45 0.0070
189388.0000 6424 45 0.0070
189417.0000 6425 45 0.0070
189442.0000 6426 45 0.0070
189474.0000 6427 45 0.0070
189505.0000 6428 45 0.0070
189533.0000 6429 45 0.0070
189561.0000 6430 45 0.0070
189590.0000 6431 45 0.0070
189624.0000 6432 45 0.0070
189653.0000 6433 45 0.0070
189686.0000 6434 45 0.0070
189711.0000 6435 45 0.0070
189745.0000 6436 45 0.0070
189778.0000 6437 45 0.0070
189808.0000 6438 45 0.0070
189833.0000 6439 45 0.0070
189861.0000 6440 45 0.0070
189888.0000 6441 45 0.0070
189920.0000 6442 45 0.0070
189945.0000 6443 45 0.0070
189979.0000 6444 45 0.0070
190007.0000 6445 45 0.0070
190034.0000 6446 45 0.0070
190064.0000 6447 45 0.0070
190094.0000 6448 45 0.0070
190126.0000 6449 45 0.0070
190152.0000 6450 45 0.0070
190184.0000 6451 45 0.0070
190212.0000 6452 45 0.0070
190246.0000 6453 45 0.0070
190274.0000 6454 45 0.0070
190300.0000 6455 45 0.0070
190332.0000 6456 45 0.0070
190360.0000 6457 45 0.0070
190390.0000 6458 45 0.0070
190422.0000 6459 45 0.0070
190454.0000 6460 45 0.0070
190485.0000 6461 45 0.0070
190519.0000 6462 45 0.0070
190550.0000 6463 45 0.0070
190582.0000 6464 45 0.0070
190611.0000 6465 45 0.0070
190640.0000 6466 45 0.0070
190673.0000 6467 45 0.0070
190702.0000 6468 45 0.0070
190730.0000 6469 45 0.0070
190755.0000 6470 45 0.0070
190780.0000 6471 45 0.0070
190812.0000 6472 45 0.0070
190845.0000 6473 45 0.0070
190874.0000 6474 45 0.0070
190904.0000 6475 45 0.0069
190931.0000 6476 45 0.0069
190964.0000 6477 45 0.0069
190967.6000 6477 46 0.0071
190990.0000 6478 46 0.0071
191017.0000 6479 46 0.0071
191042.0000 6480 46 0.0071
191072.0000 6481 46 0.0071
191103.0000 6482 46 0.0071
191137.0000 6483 46 0.0071
191171.0000 6484 46 0.0071
191199.0000 6485 46 0.0071
191229.0000 6486 46 0.0071
191254.0000 6487 46 0.0071
191279.0000 6488 46 0.0071
191308.0000 6489 46 0.0071
191338.0000 6490 46 0.0071
191363.0000 6491 46 0.0071
191388.0000 6492 46 0.0071
191417.0000 6493 46 0.0071
191443.0000 6494 46 0.0071
